ID,length,height,bodyAngle,wheelAngle,headAngle,time
5856,3061,263,532,437,397,2
5860,2540,333,337,423,730,1
5863,2540,330,343,425,730,2
5866,2832,256,598,93,208,2
5872,2932,263,420,315,467,2
5876,3138,263,176,511,529,2
5878,2752,468,571,142,364,1
5881,3274,256,325,538,673,2
5884,3723,262,104,822,737,2
5894,3263,462,294,35,270,1
5895,3263,461,294,38,270,1
2476,2589,327,333,188,757,1
5900,3807,258,170,150,427,2
5907,2970,253,514,334,89,2
5912,3631,330,391,56,165,2
5913,3631,332,388,56,165,1
5915,3056,331,182,362,573,1
5916,3631,331,391,53,162,2
5917,3056,331,190,349,561,1
5919,3056,333,191,351,561,1
5920,3056,331,180,362,573,1
5925,3631,327,390,53,164,2
5926,2907,260,397,55,160,2
5930,3632,323,391,52,164,2
5931,4229,330,111,123,174,1
5932,4229,332,111,123,174,1
5933,3617,329,305,322,560,2
5935,3391,265,347,42,152,2
5937,4229,332,115,123,174,1
5938,4229,330,117,116,177,1
5945,2779,332,621,111,228,1
5946,2741,334,540,100,387,2
5947,2779,330,621,111,228,1
5948,2779,330,609,116,231,1
5955,2714,339,522,501,601,2
5956,2714,339,510,508,589,1
5957,2714,338,515,501,601,1
5959,2856,333,656,24,203,2
15860,3347,320,340,111,328,1
16707,3207,319,341,130,171,1
5966,2900,437,556,91,110,1
5967,2582,329,579,321,562,1
5969,3597,324,398,46,141,2
5970,3597,321,398,46,141,2
5974,2776,324,357,511,824,2
5981,2790,252,445,30,119,2
21853,3013,248,527,104,151,1
5984,2812,306,547,99,94,1
5985,3057,325,190,351,561,2
800,2819,251,444,90,114,1
11848,3002,249,520,237,107,1
5990,2586,321,230,82,421,5
5991,2752,466,581,148,364,1
5992,3057,323,180,360,574,2
5994,2623,327,217,46,429,2
5995,2623,327,217,46,429,2
5997,3363,258,347,58,149,2
6000,2714,337,522,501,601,1
6002,3247,462,295,160,239,1
6003,2904,438,558,55,89,1
6004,2904,435,558,56,85,1
6005,2715,334,516,501,601,1
6007,2715,333,522,500,600,1
6009,2904,431,558,56,84,1
6011,2411,485,192,103,67,1
6012,2964,495,605,108,285,2
6013,2964,494,595,100,277,1
6014,2411,479,185,96,76,2
6015,2797,330,397,243,460,1
6016,2964,491,604,107,285,1
6017,3491,467,279,76,415,1
6018,2413,475,187,97,76,1
6019,2141,443,473,178,386,1
6020,2141,442,481,167,374,1
6021,3082,465,317,263,472,1
556,2745,319,351,309,810,1
6023,2964,487,604,107,285,1
6025,4310,268,84,1,145,2
6030,2628,477,233,162,176,2
6031,3353,479,641,93,282,1
6032,3172,474,117,18,363,1
6033,2596,444,53,5,201,1
6034,2628,477,235,156,170,1
6035,2628,475,233,162,176,1
6037,3353,473,641,94,282,1
6038,3850,260,59,571,740,2
6042,3486,453,408,288,469,2
6050,2688,329,748,193,108,1
6051,2962,324,682,222,171,2
6054,3486,452,408,288,469,1
6056,4246,332,118,155,177,1
6057,2927,197,513,0,1,5
6058,4246,332,112,155,176,1
6060,2925,197,516,1,4,35
6061,2925,197,516,1,4,35
6063,2688,330,745,197,106,1
6064,4246,331,121,162,183,1
6065,2965,197,516,2,4,87
6066,2965,197,516,2,4,87
6067,2665,328,116,661,493,4
6069,4246,329,118,156,177,1
6070,2791,331,394,169,470,1
6076,2786,263,524,54,337,2
6078,3774,260,694,4,175,2
6079,3772,262,695,4,175,2
6083,3586,430,365,136,225,2
6084,2849,257,428,279,455,2
6085,2786,264,524,54,337,2
6088,3587,431,363,136,224,1
6095,2980,257,374,163,30,2
6098,3847,469,551,82,479,1
6101,3587,429,357,128,221,1
6103,3848,467,554,84,479,2
6104,2877,263,641,148,173,2
6107,3323,329,358,7,178,2
6109,3323,330,361,7,178,1
6114,2877,263,641,148,173,2
6116,3523,250,673,104,164,2
6117,2644,329,728,285,153,1
6119,3068,249,650,158,194,2
6124,3506,465,291,308,430,1
6125,3323,331,361,5,175,1
6126,3324,328,361,5,175,2
6129,2994,327,650,34,194,2
6137,3599,266,572,294,220,3
6138,3506,460,294,308,430,2
6141,2818,332,654,79,207,2
6143,2628,332,468,287,415,1
6144,3141,471,300,87,203,1
6145,2854,453,548,146,84,2
6148,3143,468,312,87,203,1
6152,2545,328,683,184,218,2
6156,2829,262,635,444,197,2
6158,2545,329,685,189,214,1
6166,2083,441,479,211,404,1
6167,3057,467,322,256,520,1
6168,2977,327,387,54,229,2
6170,3058,465,322,256,520,1
6180,3166,462,130,138,383,2
6182,4306,264,63,76,122,2
6183,2761,315,625,130,189,2
6185,2835,254,637,68,197,2
469,3732,267,292,88,566,1
6189,2834,260,637,66,197,2
6191,2852,334,638,232,238,1
6201,2826,266,388,229,442,2
6203,2835,253,637,68,197,2
6206,3070,330,179,200,533,1
6207,2812,324,307,467,575,2
6208,3070,333,170,212,545,2
6209,3070,332,171,211,545,2
6210,2841,261,573,54,287,2
6212,2769,329,621,31,268,1
6215,3070,329,180,206,545,2
6216,2844,270,570,0,229,3
6217,2843,272,570,0,229,2
6223,2852,439,588,262,339,1
6225,3477,261,330,670,488,2
6231,3115,445,305,38,312,1
6232,2734,332,530,168,366,1
6233,3488,466,278,205,414,1
6234,4253,338,117,62,177,1
6235,4253,341,109,71,172,2
6236,4253,341,111,68,174,3
6237,4253,339,111,69,174,3
6238,4253,337,116,69,174,2
6240,3477,261,332,670,490,2
6247,3002,262,379,80,23,2
6249,4254,334,111,70,173,2
6257,4255,332,111,69,174,1
6258,3095,458,319,127,178,1
6259,2870,445,553,11,77,1
6264,2870,443,551,11,77,1
6265,3095,460,332,119,189,1
6267,3590,256,580,73,218,2
6269,3778,459,653,35,308,1
6270,2572,336,589,101,545,1
6272,2734,330,531,165,375,1
6274,2752,466,570,96,350,1
6275,2413,448,226,144,105,1
6277,2572,334,581,98,541,1
6278,3380,258,349,115,145,2
6279,3778,457,656,35,308,1
6280,2806,313,542,267,101,2
6281,2413,445,226,149,113,1
6286,2573,332,581,100,545,1
6287,2145,441,473,392,382,2
6288,3778,456,661,46,318,1
6293,2906,263,307,324,542,2
6297,3093,462,315,482,496,1
6299,2682,327,120,362,519,2
6300,2817,329,637,102,209,1
6302,2816,334,637,102,212,2
6303,2752,461,571,96,350,1
6305,2611,334,224,23,494,3
6306,2611,334,224,23,494,3
6311,2465,485,169,85,31,1
6312,2466,482,160,77,37,1
6313,3740,497,437,232,556,1
6315,3741,492,431,227,552,1
6316,2329,328,373,685,811,5
6317,3741,491,437,231,556,2
6318,4046,325,140,287,554,3
6320,3741,488,435,231,556,2
6322,3064,492,106,276,367,2
6323,2564,459,58,71,206,1
6326,3064,489,106,276,367,3
6327,2863,271,625,7,205,2
6328,3843,475,553,34,464,1
6331,3741,489,435,230,555,2
6332,2816,257,638,73,183,2
6333,2566,452,60,71,206,1
6338,3741,493,434,230,555,1
6339,3394,259,346,90,156,2
6342,3700,262,300,298,520,2
6343,3699,264,300,298,520,2
6346,3394,259,345,90,156,2
6347,4247,331,127,70,189,1
6348,2963,331,390,105,238,1
6349,2946,266,417,389,489,2
6350,2676,259,189,440,402,2
6355,3751,262,103,465,712,3
6356,3751,265,103,465,712,3
6361,2789,316,613,46,212,3
6368,3711,329,459,37,522,1
6369,3711,331,461,37,522,1
6374,2861,256,633,126,137,2
6375,3711,330,459,38,522,1
6379,2943,331,384,62,78,1
6381,3711,329,459,38,522,1
6383,2992,261,511,222,113,2
6385,2993,262,515,223,113,2
6389,2789,305,607,42,207,1
6391,2861,256,644,118,147,2
6393,2956,481,583,45,317,1
6394,3711,326,459,38,522,2
6395,3225,266,458,343,510,2
6400,3273,258,695,300,139,2
6401,2542,332,674,211,221,1
6402,2956,479,589,37,324,1
6403,2925,440,548,136,66,1
6405,2543,332,674,211,221,1
6413,2592,330,151,585,416,3
6414,2592,330,152,584,417,1
6415,2591,332,152,584,416,1
6416,2591,335,152,584,416,3
6417,2592,331,154,584,417,2
6419,2592,329,152,584,416,1
6427,3583,260,579,191,214,2
6429,2977,436,65,37,334,2
6430,2582,445,37,21,175,1
6432,2977,432,65,37,334,3
6433,4084,259,137,213,510,2
6436,2977,436,56,28,323,1
6437,2582,441,37,21,175,1
6440,2979,431,56,28,328,1
6441,3613,327,292,139,581,2
6442,3723,262,105,510,723,2
8687,2988,255,378,61,31,1
6444,3723,264,105,510,723,2
6447,2861,259,639,57,161,2
6451,2908,256,394,22,138,3
6454,3419,454,412,163,462,2
6455,2852,254,521,104,233,2
6456,3419,450,412,163,462,1
6460,2937,495,151,27,76,1
6461,2857,442,584,161,322,1
6463,2782,267,524,140,339,2
6464,2984,263,666,136,183,2
6466,2984,267,656,129,175,2
7522,2973,314,516,314,41,1
6470,3341,319,472,181,398,2
6471,3341,318,461,172,388,2
6474,3792,262,170,135,441,2
6475,3119,330,179,430,564,2
6476,3119,331,187,419,551,1
6479,3455,262,322,329,514,2
6481,3455,266,320,330,514,2
6482,2987,323,550,379,421,2
6483,2792,333,382,339,515,1
6485,2784,330,589,29,263,1
6486,2792,332,380,337,515,2
6488,2793,331,381,338,515,1
6491,3119,327,178,429,564,3
6492,2625,262,570,254,529,4
6497,2780,266,439,269,577,2
5156,2899,252,397,142,152,1
6502,2930,317,264,297,389,2
6508,3762,265,473,473,445,2
6511,3225,314,369,213,628,12
6512,3225,314,369,213,628,12
6513,3768,321,69,403,808,2
6515,3341,315,474,181,399,2
6518,4249,330,95,100,157,1
6519,2570,329,219,4,441,1
6520,2570,329,219,4,441,1
6523,3803,262,165,89,421,2
6526,3384,264,350,65,160,2
6528,2848,455,546,14,69,2
6529,2848,455,546,14,69,1
6530,2848,452,546,14,69,1
6531,2454,256,102,325,337,2
6534,2855,442,584,162,322,1
6535,2911,257,392,5,152,2
6536,3803,262,166,89,421,4
6537,3803,262,166,89,421,4
6542,2675,332,439,509,616,1
6543,3155,464,117,37,362,2
6544,3670,493,678,20,272,2
6545,2937,495,153,37,82,1
6546,2855,267,603,198,193,2
6547,2937,491,163,27,77,2
6548,3670,490,678,18,272,3
6549,2937,489,163,27,77,1
6550,2937,488,153,37,85,1
6552,2938,485,163,27,77,1
6553,3670,486,679,17,272,1
6557,2675,328,436,509,616,2
6559,3618,328,297,463,566,2
6561,2665,307,755,57,84,3
6562,2664,329,756,57,84,1
6563,2787,262,529,156,347,2
6564,2999,324,668,171,242,2
6566,3345,264,362,39,141,2
6567,2848,252,636,177,193,3
13874,2842,247,547,75,53,1
6570,3358,262,241,414,523,4
6571,2613,329,219,69,421,1
6572,2613,329,219,69,421,1
6577,3277,328,377,82,319,2
6582,3481,256,424,638,509,2
6586,2988,329,372,112,253,1
6587,3039,333,172,412,552,2
6592,3040,332,182,402,541,1
6593,3040,331,173,412,552,1
6595,3727,262,105,628,708,2
6603,2828,261,611,2,175,4
6604,2720,333,439,693,636,2
6605,3219,465,265,225,225,1
6606,2871,260,634,109,164,2
6608,2870,266,634,109,164,2
6609,2870,265,634,109,164,2
6611,2494,442,452,84,320,1
6612,3675,260,300,521,549,2
6614,3675,262,299,521,548,2
6615,3674,266,300,521,549,3
6616,3221,460,285,215,235,2
6618,3675,265,300,521,549,2
6619,2748,323,740,43,66,2
6622,3361,260,344,88,165,2
6629,2785,330,644,256,214,1
6631,2784,332,642,259,210,1
6633,3533,465,601,49,297,1
6635,2785,334,642,262,210,1
6636,2785,330,647,257,213,3
6637,2841,260,630,282,186,2
6638,2871,258,634,109,164,5
6640,2785,330,647,257,213,2
6642,2444,476,189,90,98,2
6644,3747,262,108,421,724,2
6648,3025,261,376,49,197,2
6649,2444,478,189,90,98,1
6652,3025,261,378,46,194,2
6653,3059,332,172,337,566,2
6655,3260,322,355,365,306,2
6658,3060,331,177,338,566,2
6659,3782,461,657,139,317,1
6660,2970,445,158,131,103,1
6661,3782,459,657,139,317,1
6663,2971,443,157,131,103,1
6664,3782,457,654,151,307,1
6667,3175,315,504,181,376,2
6668,2839,264,603,40,183,3
6670,2619,328,221,190,475,2
6671,2619,328,221,190,475,2
6672,3782,455,657,145,307,1
9729,2247,253,378,16,320,1
6675,3537,256,661,219,189,3
6676,2165,442,470,187,371,1
6677,2813,255,692,16,83,2
6681,3785,258,170,343,452,2
6686,3399,331,430,183,556,1
6687,2974,496,599,102,301,1
6689,2878,435,546,7,76,4
6690,4122,329,17,78,78,2
6691,3333,447,500,358,543,2
6692,3785,324,60,434,798,2
6693,3333,447,507,349,536,1
6694,3253,455,630,159,258,1
6695,2501,433,152,108,6,1
6698,2675,333,120,407,512,2
6699,2674,334,129,395,500,1
6701,3333,443,500,358,543,3
6702,2675,336,128,404,511,1
6704,3386,331,441,446,547,1
6705,3387,331,435,450,543,1
6707,2675,334,129,398,500,1
6708,3335,442,507,349,531,1
6709,3754,461,653,102,304,1
12634,3385,252,453,241,338,1
6716,2101,450,476,146,379,1
6720,3696,261,298,309,552,2
6722,3391,275,343,111,163,2
6723,3696,263,298,309,552,2
6724,3696,266,298,309,552,3
6725,3696,268,297,310,552,2
6726,3392,271,343,111,163,6
6727,2675,331,120,407,511,1
6731,2103,446,476,146,379,1
6732,2833,462,360,256,443,1
6734,2762,324,603,118,252,2
6735,3365,261,238,430,501,2
6736,2766,330,587,120,300,1
6738,2992,257,372,57,57,2
6740,2458,434,203,26,107,1
6741,3754,458,661,107,304,1
6742,2103,444,483,135,367,1
6744,2600,336,217,65,453,1
6745,2600,336,217,65,453,1
6746,2288,337,353,211,538,1
6748,2288,338,363,200,550,1
6750,3392,266,343,111,163,2
6751,2833,459,360,254,443,1
6754,4139,334,53,3,109,1
6755,3384,329,440,448,547,1
6756,3763,329,162,262,487,1
6757,3671,262,301,462,532,2
6759,3671,267,303,463,533,2
6762,3022,428,568,59,313,1
6764,2288,336,364,202,550,1
6773,3073,323,177,436,563,2
6774,2834,268,602,28,228,2
6781,3040,314,648,266,192,2
6784,2857,253,786,78,172,2
6788,2628,332,217,28,487,2
6789,2628,332,217,28,487,2
6790,3806,471,559,327,457,1
6793,3127,492,294,15,207,1
6794,2951,332,362,274,409,1
6795,2852,484,546,25,44,1
6796,3127,490,284,4,201,1
6798,3828,265,166,284,435,2
6802,3127,488,283,4,196,1
6805,2853,481,546,25,44,1
6806,3183,321,515,232,345,2
6807,3127,487,285,4,196,1
6808,3127,485,296,14,207,1
6811,2730,324,531,413,375,2
6812,3860,266,70,721,758,2
6824,2886,274,634,65,179,5
6826,2791,329,398,362,479,1
6827,3592,272,581,69,211,3
3108,2639,272,331,212,712,1
6830,3049,258,663,11,198,2
6834,2964,323,272,172,347,2
6835,2587,319,219,84,435,2
6836,2587,319,219,84,435,2
6844,3049,257,663,11,198,2
6846,4128,331,42,102,103,1
6847,2835,257,628,225,223,4
6849,2809,309,555,99,96,1
6853,2577,335,598,374,519,1
6854,3368,265,238,355,477,3
6857,3743,265,103,611,742,2
6860,2577,334,598,374,519,2
6863,3060,329,184,385,541,1
6865,3060,331,183,385,541,1
6866,3060,330,184,385,541,1
6867,3060,331,184,386,541,1
6868,3060,330,183,385,541,1
6869,3060,330,184,385,541,2
6870,2578,328,598,374,519,2
6874,2802,321,647,17,203,2
6875,3060,331,176,396,552,1
6876,2783,267,442,257,591,2
6881,3366,263,344,35,149,2
6882,3366,264,347,36,149,2
6883,3256,268,323,610,669,2
6885,2843,259,522,218,235,2
6887,4299,271,76,110,137,2
3244,2959,320,386,10,230,1
6901,2804,329,645,19,182,1
6902,3671,332,101,666,792,1
6903,2804,330,649,10,192,1
6904,2582,335,224,33,488,2
6905,2582,335,224,33,488,2
6907,3916,275,226,346,520,3
6909,3804,260,170,258,456,2
6912,3278,331,227,448,526,1
6914,3804,261,170,258,457,2
6915,3804,261,170,258,457,2
6916,3278,332,229,448,526,1
6917,3278,331,229,448,526,1
6918,3278,329,229,448,526,1
6919,3061,332,168,364,553,3
6920,3671,329,100,665,791,1
6921,3543,325,582,347,275,2
6922,3804,260,170,258,457,2
6926,4299,260,75,110,137,3
6928,2653,254,173,202,387,3
21622,2844,251,492,167,241,1
6931,3366,261,346,40,145,2
6937,3917,266,226,345,520,2
15598,2962,320,387,5,240,1
6944,3467,453,422,232,477,3
6945,3467,451,422,232,477,2
6948,3467,450,412,221,466,1
6949,2621,329,706,264,160,1
6951,2899,330,405,135,514,1
6952,3411,332,435,312,537,1
6956,3238,430,501,161,44,1
6957,3238,427,499,156,44,1
6958,3411,330,435,312,538,1
6959,3067,465,311,458,503,1
6960,2111,440,490,164,380,1
6961,3505,457,394,12,169,1
6964,2519,265,375,468,765,3
6965,3050,261,539,408,367,2
6968,2858,490,556,172,72,1
6969,3141,492,313,142,207,1
6970,3742,319,697,63,228,2
6971,3141,490,304,147,207,1
6973,3721,326,458,218,506,4
6974,3141,487,313,142,207,2
6975,2858,484,557,171,72,1
6976,3141,487,307,142,207,1
6977,2859,482,554,172,72,1
6978,4119,320,546,251,647,5
6982,2752,465,578,50,350,1
6983,2752,463,578,49,350,1
6984,3145,260,172,269,505,2
6989,2694,484,240,64,171,2
6990,2694,483,242,63,171,1
6991,3399,481,636,141,271,2
6994,2697,473,243,60,171,1
6997,3654,264,304,307,503,3
6999,2437,431,196,1,110,1
7000,3012,462,573,125,319,2
7001,2951,325,396,138,80,2
7003,3294,325,234,206,545,2
7004,3218,174,221,9,10,1
7007,3103,265,176,366,496,2
7009,2658,262,170,87,406,2
7010,2996,258,533,414,111,2
7011,2831,265,523,219,363,2
7020,2618,301,221,63,491,2
7021,2618,301,221,63,491,2
7023,2648,262,332,263,706,2
7024,2572,325,582,358,559,2
7027,2227,252,221,2,10,2
7028,2228,250,221,2,10,2
7031,2232,213,221,2,10,1
7032,2232,203,221,4,10,13
7034,2648,259,333,261,702,5
7038,2232,203,221,5,10,1
7039,2232,203,221,4,10,1
7040,2232,204,225,10,4,1
7041,2232,203,225,10,4,1
7042,2232,206,221,5,10,1
7045,2232,211,221,5,8,2
7046,2232,210,221,5,8,2
7047,2232,213,221,5,8,2
7048,2232,210,221,4,8,2
7049,2232,213,221,5,8,2
7050,2232,213,221,5,8,1
7052,2232,211,221,5,8,1
7053,2232,211,221,5,8,1
7054,2232,214,225,10,4,1
7056,2953,320,528,294,76,2
7058,2787,333,579,137,253,1
7061,2953,329,527,293,76,1
7066,2787,331,596,136,253,1
7067,3086,444,297,388,294,1
7069,3067,337,170,329,537,2
7070,3067,338,173,329,537,1
7071,3066,340,170,329,537,2
7073,3067,335,170,329,537,2
7076,2310,329,29,222,330,3
7081,3594,262,575,35,224,2
7084,2804,269,533,283,345,2
7086,2617,334,215,29,490,2
7087,2617,334,215,29,490,2
7088,3084,470,314,240,502,1
1960,3321,327,359,16,178,1
7093,4243,333,117,11,179,1
7094,4243,335,123,18,185,1
7095,2731,275,435,407,552,2
7098,2887,329,407,118,519,1
7101,2887,330,419,118,519,1
7106,2871,242,542,8,81,1
7107,3740,329,166,313,487,1
7108,2823,253,601,44,191,2
20670,3062,273,357,48,230,1
7116,4245,332,123,18,186,1
7121,2752,469,574,148,352,1
7123,2994,327,643,77,232,2
7124,2399,441,224,55,122,1
7126,2836,269,424,48,435,2
7127,2835,272,422,48,435,2
7128,2752,464,574,148,352,1
7130,2900,323,630,88,168,2
7132,2902,265,634,28,176,2
7133,2817,258,629,53,227,2
7134,2819,259,526,106,227,2
7137,2982,448,157,156,92,1
7138,3642,460,704,35,267,1
7140,3642,458,697,46,257,1
7141,2982,446,162,166,83,1
7142,2768,330,576,382,319,1
7143,2569,331,587,452,559,1
7146,3555,329,577,80,268,1
7147,2862,258,618,145,206,2
7150,2850,251,550,69,194,2
7153,2850,248,551,69,194,3
7159,2935,331,170,397,470,1
7161,2777,331,352,590,824,1
7163,2777,329,351,586,824,1
7166,2123,448,483,170,408,2
7168,3394,267,343,10,138,2
7169,3317,318,465,173,393,2
7170,2844,467,351,348,429,1
7171,2483,438,169,19,20,1
7172,2604,478,90,99,249,1
7174,2604,476,82,106,250,1
7176,2548,323,617,155,207,2
7177,2718,325,361,25,261,2
12340,2913,254,390,54,175,1
7182,3712,266,300,269,527,2
7184,2657,441,215,51,87,1
7185,3679,329,97,657,782,3
7186,3679,330,97,656,782,2
7187,3587,259,574,6,245,2
7188,2125,444,485,170,408,1
7189,2657,441,213,49,87,3
7190,4160,331,30,59,91,2
7192,2769,331,576,383,319,1
7193,2657,440,213,49,87,1
7196,2604,476,82,106,250,1
7199,2657,439,213,49,87,2
7200,3483,454,597,153,298,1
7201,2820,309,545,29,112,1
7202,3483,452,597,153,298,1
7203,2658,436,213,49,87,5
7206,2604,481,90,98,241,1
7207,3483,452,591,157,303,1
7208,2649,291,734,21,82,2
7209,3446,266,326,253,313,2
7212,2549,319,614,155,207,2
7214,3394,324,441,294,546,2
7216,2798,331,391,448,472,1
7217,2798,329,392,448,472,1
7218,2820,308,544,29,119,1
7220,2873,272,629,144,183,2
7222,2539,325,614,76,265,2
7223,2672,333,127,562,519,1
7225,2672,334,127,561,519,2
7226,3205,483,495,144,26,1
7227,2671,335,135,548,513,1
7228,3526,498,372,56,211,1
7229,3204,485,491,142,26,3
7230,2671,338,127,562,518,1
7231,2623,333,213,85,487,2
7232,2623,333,213,85,487,2
7233,2672,336,135,551,508,1
7238,3205,485,495,146,24,1
7239,2761,263,435,589,568,2
7240,2919,329,167,430,475,1
7241,3526,498,372,53,211,1
7242,3656,262,301,315,527,3
7244,2834,331,395,278,384,1
7247,2889,476,568,101,139,3
7248,3205,482,495,146,21,1
7251,3841,261,164,379,424,2
7252,2757,331,581,183,325,1
7255,2709,338,547,110,377,1
7256,2708,340,536,113,377,1
7260,2709,338,548,108,377,5
7261,3021,262,272,84,290,3
7263,3798,327,66,651,826,2
7264,2757,332,581,187,320,1
7267,2835,332,389,269,376,1
7268,2727,328,742,207,70,2
7270,4112,323,549,665,638,2
12674,3670,250,378,140,122,1
7272,2635,264,578,218,535,2
19580,2986,317,530,238,67,1
7278,2995,427,589,207,296,1
7279,2709,338,547,109,377,1
7283,2752,468,594,36,315,1
7284,2752,466,598,42,315,1
7286,2752,465,594,35,315,1
7288,3257,465,625,130,273,1
7289,3391,269,240,345,519,2
7297,2709,333,547,108,377,2
7300,3391,267,240,345,519,3
7301,3758,262,697,230,175,2
7305,2846,257,628,37,214,3
7309,2784,329,393,293,472,1
7312,3758,261,696,230,175,2
7314,3758,259,697,230,175,2
7315,2377,449,227,21,137,1
7321,2617,333,225,71,424,1
7322,2617,333,225,71,424,1
7329,3070,330,57,118,295,1
7330,3070,325,62,119,295,6
7331,3334,324,353,87,182,2
7334,2946,325,280,224,329,2
7338,3263,274,327,327,672,4
7344,3487,461,383,126,195,1
7348,3443,264,319,495,519,2
